fid,LH,fid_2,id,left,top,right,bottom,geom_wkt
"1",1,590,590,495109.184552067541517,1409841.728244151687250,497014.440440393344034,1408191.728244151920080,"MultiPolygon (((120.95636523 12.74066905, 120.96075014 12.74812757, 120.96952295 12.74812897, 120.97391035 12.74067186, 120.96952518 12.73321355, 120.96075288 12.73321215, 120.95636523 12.74066905)))"
"1",1,591,591,495109.184552067541517,1408191.728244151920080,497014.440440393344034,1406541.728244151687250,"MultiPolygon (((120.95636822 12.72575362, 120.96075288 12.73321215, 120.96952518 12.73321355, 120.97391231 12.72575643, 120.9695274 12.71829811, 120.96075561 12.71829671, 120.95636822 12.72575362)))"
"1",1,592,592,495109.184552067541517,1406541.728244151687250,497014.440440393344034,1404891.728244151687250,"MultiPolygon (((120.95637121 12.71083817, 120.96075561 12.71829671, 120.9695274 12.71829811, 120.97391428 12.71084098, 120.96952962 12.70338266, 120.96075834 12.70338126, 120.95637121 12.71083817)))"
"1",1,593,593,495109.184552067541517,1404891.728244151687250,497014.440440393344034,1403241.728244151687250,"MultiPolygon (((120.9563742 12.69592271, 120.96075834 12.70338126, 120.96952962 12.70338266, 120.97391624 12.69592552, 120.96953184 12.68846718, 120.96076107 12.68846578, 120.9563742 12.69592271)))"
"1",1,603,603,496538.126468311878853,1445316.728244151687250,498443.382356637739576,1443666.728244151687250,"MultiPolygon (((120.96947572 13.06134896, 120.97386658 13.0688071, 120.98265059 13.06880808, 120.9870432 13.06135094, 120.98265207 13.05389302, 120.9738686 13.05389204, 120.96947572 13.06134896)))"
"1",1,604,604,496538.126468311878853,1443666.728244151687250,498443.382356637739576,1442016.728244151687250,"MultiPolygon (((120.96947799 13.04643389, 120.9738686 13.05389204, 120.98265207 13.05389302, 120.98704442 13.04643587, 120.98265355 13.03897795, 120.9738706 13.03897696, 120.96947799 13.04643389)))"
"1",1,605,605,496538.126468311878853,1442016.728244151687250,498443.382356637739576,1440366.728244151687250,"MultiPolygon (((120.96948026 13.03151881, 120.9738706 13.03897696, 120.98265355 13.03897795, 120.98704564 13.03152078, 120.98265503 13.02406285, 120.97387261 13.02406186, 120.96948026 13.03151881)))"
"1",1,606,606,496538.126468311878853,1440366.728244151687250,498443.382356637739576,1438716.728244151687250,"MultiPolygon (((120.96948253 13.01660371, 120.97387261 13.02406186, 120.98265503 13.02406285, 120.98704686 13.01660568, 120.98265651 13.00914774, 120.97387461 13.00914675, 120.96948253 13.01660371)))"
"1",1,607,607,496538.126468311878853,1438716.728244151687250,498443.382356637739576,1437066.728244151687250,"MultiPolygon (((120.9694848 13.00168859, 120.97387461 13.00914675, 120.98265651 13.00914774, 120.98704807 13.00169056, 120.98265799 12.99423261, 120.97387662 12.99423162, 120.9694848 13.00168859)))"
"1",1,608,608,496538.126468311878853,1437066.728244151687250,498443.382356637739576,1435416.728244151687250,"MultiPolygon (((120.96948706 12.98677345, 120.97387662 12.99423162, 120.98265799 12.99423261, 120.98704929 12.98677542, 120.98265947 12.97931746, 120.97387862 12.97931648, 120.96948706 12.98677345)))"
"1",1,609,609,496538.126468311878853,1435416.728244151687250,498443.382356637739576,1433766.728244151687250,"MultiPolygon (((120.96948932 12.9718583, 120.97387862 12.97931648, 120.98265947 12.97931746, 120.9870505 12.97186026, 120.98266094 12.9644023, 120.97388061 12.96440132, 120.96948932 12.9718583)))"
"1",1,610,610,496538.126468311878853,1433766.728244151687250,498443.382356637739576,1432116.728244151687250,"MultiPolygon (((120.96949158 12.95694313, 120.97388061 12.96440132, 120.98266094 12.9644023, 120.98705171 12.95694509, 120.98266242 12.94948712, 120.97388261 12.94948614, 120.96949158 12.95694313)))"
"1",1,611,611,496538.126468311878853,1432116.728244151687250,498443.382356637739576,1430466.728244151687250,"MultiPolygon (((120.96949384 12.94202794, 120.97388261 12.94948614, 120.98266242 12.94948712, 120.98705292 12.9420299, 120.98266389 12.93457192, 120.9738846 12.93457094, 120.96949384 12.94202794)))"
"1",1,612,612,496538.126468311878853,1430466.728244151687250,498443.382356637739576,1428816.728244151687250,"MultiPolygon (((120.96949609 12.92711274, 120.9738846 12.93457094, 120.98266389 12.93457192, 120.98705413 12.9271147, 120.98266536 12.91965671, 120.9738866 12.91965573, 120.96949609 12.92711274)))"
"1",1,613,613,496538.126468311878853,1428816.728244151687250,498443.382356637739576,1427166.728244151687250,"MultiPolygon (((120.96949834 12.91219752, 120.9738866 12.91965573, 120.98266536 12.91965671, 120.98705534 12.91219948, 120.98266683 12.90474148, 120.97388859 12.9047405, 120.96949834 12.91219752)))"
"1",1,614,614,496538.126468311878853,1427166.728244151687250,498443.382356637739576,1425516.728244151687250,"MultiPolygon (((120.96950059 12.89728228, 120.97388859 12.9047405, 120.98266683 12.90474148, 120.98705655 12.89728424, 120.9826683 12.88982623, 120.97389057 12.88982525, 120.96950059 12.89728228)))"
"1",1,615,615,496538.126468311878853,1425516.728244151687250,498443.382356637739576,1423866.728244151687250,"MultiPolygon (((120.96950284 12.88236702, 120.97389057 12.88982525, 120.9826683 12.88982623, 120.98705776 12.88236898, 120.98266976 12.87491097, 120.97389256 12.87490999, 120.96950284 12.88236702)))"
"1",1,616,616,496538.126468311878853,1423866.728244151687250,498443.382356637739576,1422216.728244151687250,"MultiPolygon (((120.96950508 12.86745175, 120.97389256 12.87490999, 120.98266976 12.87491097, 120.98705897 12.86745371, 120.98267123 12.85999568, 120.97389454 12.85999471, 120.96950508 12.86745175)))"
"1",1,617,617,496538.126468311878853,1422216.728244151687250,498443.382356637739576,1420566.728244151687250,"MultiPolygon (((120.96950732 12.85253646, 120.97389454 12.85999471, 120.98267123 12.85999568, 120.98706017 12.85253842, 120.98267269 12.84508039, 120.97389653 12.84507941, 120.96950732 12.85253646)))"
"1",1,620,620,496538.126468311878853,1417266.728244151687250,498443.382356637739576,1415616.728244151687250,"MultiPolygon (((120.96951404 12.8077905, 120.97390049 12.81524877, 120.98267562 12.81524974, 120.98706378 12.80779244, 120.98267708 12.80033439, 120.97390246 12.80033342, 120.96951404 12.8077905)))"
"1",1,621,621,496538.126468311878853,1415616.728244151687250,498443.382356637739576,1413966.728244151687250,"MultiPolygon (((120.96951627 12.79287514, 120.97390246 12.80033342, 120.98267708 12.80033439, 120.98706499 12.79287709, 120.98267854 12.78541903, 120.97390444 12.78541805, 120.96951627 12.79287514)))"
"1",1,622,622,496538.126468311878853,1413966.728244151687250,498443.382356637739576,1412316.728244151687250,"MultiPolygon (((120.9695185 12.77795977, 120.97390444 12.78541805, 120.98267854 12.78541903, 120.98706619 12.77796171, 120.98267999 12.77050364, 120.97390641 12.77050267, 120.9695185 12.77795977)))"
"1",1,624,624,496538.126468311878853,1410666.728244151687250,498443.382356637739576,1409016.728244151687250,"MultiPolygon (((120.96952295 12.74812897, 120.97390838 12.75558727, 120.98268145 12.75558824, 120.98706858 12.74813091, 120.9826829 12.74067283, 120.97391035 12.74067186, 120.96952295 12.74812897)))"
"1",1,625,625,496538.126468311878853,1409016.728244151687250,498443.382356637739576,1407366.728244151687250,"MultiPolygon (((120.96952518 12.73321355, 120.97391035 12.74067186, 120.9826829 12.74067283, 120.98706978 12.73321549, 120.98268436 12.7257574, 120.97391231 12.72575643, 120.96952518 12.73321355)))"
"1",1,626,626,496538.126468311878853,1407366.728244151687250,498443.382356637739576,1405716.728244151687250,"MultiPolygon (((120.9695274 12.71829811, 120.97391231 12.72575643, 120.98268436 12.7257574, 120.98707098 12.71830005, 120.98268581 12.71084195, 120.97391428 12.71084098, 120.9695274 12.71829811)))"
"1",1,627,627,496538.126468311878853,1405716.728244151687250,498443.382356637739576,1404066.728244151687250,"MultiPolygon (((120.96952962 12.70338266, 120.97391428 12.71084098, 120.98268581 12.71084195, 120.98707217 12.70338459, 120.98268726 12.69592648, 120.97391624 12.69592552, 120.96952962 12.70338266)))"
"1",1,639,639,497967.068384556216188,1444491.728244151687250,499872.324272882018704,1442841.728244151687250,"MultiPolygon (((120.98265207 13.05389302, 120.9870432 13.06135094, 120.99582694 13.06135148, 121.00021903 13.05389411, 120.99582763 13.04643641, 120.98704442 13.04643587, 120.98265207 13.05389302)))"
"1",1,640,640,497967.068384556216188,1442841.728244151687250,499872.324272882018704,1441191.728244151920080,"MultiPolygon (((120.98265355 13.03897795, 120.98704442 13.04643587, 120.99582763 13.04643641, 121.00021946 13.03897903, 120.99582833 13.03152132, 120.98704564 13.03152078, 120.98265355 13.03897795)))"
"1",1,641,641,497967.068384556216188,1441191.728244151920080,499872.324272882018704,1439541.728244151687250,"MultiPolygon (((120.98265503 13.02406285, 120.98704564 13.03152078, 120.99582833 13.03152132, 121.00021989 13.02406393, 120.99582902 13.01660622, 120.98704686 13.01660568, 120.98265503 13.02406285)))"
"1",1,642,642,497967.068384556216188,1439541.728244151687250,499872.324272882018704,1437891.728244151687250,"MultiPolygon (((120.98265651 13.00914774, 120.98704686 13.01660568, 120.99582902 13.01660622, 121.00022031 13.00914882, 120.99582971 13.0016911, 120.98704807 13.00169056, 120.98265651 13.00914774)))"
"1",1,643,643,497967.068384556216188,1437891.728244151687250,499872.324272882018704,1436241.728244151687250,"MultiPolygon (((120.98265799 12.99423261, 120.98704807 13.00169056, 120.99582971 13.0016911, 121.00022074 12.99423369, 120.9958304 12.98677596, 120.98704929 12.98677542, 120.98265799 12.99423261)))"
"1",1,644,644,497967.068384556216188,1436241.728244151687250,499872.324272882018704,1434591.728244151920080,"MultiPolygon (((120.98265947 12.97931746, 120.98704929 12.98677542, 120.9958304 12.98677596, 121.00022117 12.97931854, 120.99583109 12.9718608, 120.9870505 12.97186026, 120.98265947 12.97931746)))"
"1",1,645,645,497967.068384556216188,1434591.728244151920080,499872.324272882018704,1432941.728244151687250,"MultiPolygon (((120.98266094 12.9644023, 120.9870505 12.97186026, 120.99583109 12.9718608, 121.0002216 12.96440338, 120.99583178 12.95694563, 120.98705171 12.95694509, 120.98266094 12.9644023)))"
"1",1,646,646,497967.068384556216188,1432941.728244151687250,499872.324272882018704,1431291.728244151687250,"MultiPolygon (((120.98266242 12.94948712, 120.98705171 12.95694509, 120.99583178 12.95694563, 121.00022203 12.9494882, 120.99583247 12.94203044, 120.98705292 12.9420299, 120.98266242 12.94948712)))"
"1",1,647,647,497967.068384556216188,1431291.728244151687250,499872.324272882018704,1429641.728244151687250,"MultiPolygon (((120.98266389 12.93457192, 120.98705292 12.9420299, 120.99583247 12.94203044, 121.00022246 12.934573, 120.99583316 12.92711524, 120.98705413 12.9271147, 120.98266389 12.93457192)))"
"1",1,648,648,497967.068384556216188,1429641.728244151687250,499872.324272882018704,1427991.728244151920080,"MultiPolygon (((120.98266536 12.91965671, 120.98705413 12.9271147, 120.99583316 12.92711524, 121.00022288 12.91965778, 120.99583385 12.91220001, 120.98705534 12.91219948, 120.98266536 12.91965671)))"
"1",1,649,649,497967.068384556216188,1427991.728244151920080,499872.324272882018704,1426341.728244151687250,"MultiPolygon (((120.98266683 12.90474148, 120.98705534 12.91219948, 120.99583385 12.91220001, 121.00022331 12.90474255, 120.99583454 12.89728477, 120.98705655 12.89728424, 120.98266683 12.90474148)))"
"1",1,650,650,497967.068384556216188,1426341.728244151687250,499872.324272882018704,1424691.728244151687250,"MultiPolygon (((120.9826683 12.88982623, 120.98705655 12.89728424, 120.99583454 12.89728477, 121.00022374 12.8898273, 120.99583522 12.88236952, 120.98705776 12.88236898, 120.9826683 12.88982623)))"
"1",1,651,651,497967.068384556216188,1424691.728244151687250,499872.324272882018704,1423041.728244151687250,"MultiPolygon (((120.98266976 12.87491097, 120.98705776 12.88236898, 120.99583522 12.88236952, 121.00022417 12.87491204, 120.99583591 12.86745424, 120.98705897 12.86745371, 120.98266976 12.87491097)))"
"1",1,652,652,497967.068384556216188,1423041.728244151687250,499872.324272882018704,1421391.728244151920080,"MultiPolygon (((120.98267123 12.85999568, 120.98705897 12.86745371, 120.99583591 12.86745424, 121.0002246 12.85999676, 120.9958366 12.85253895, 120.98706017 12.85253842, 120.98267123 12.85999568)))"
"1",1,653,653,497967.068384556216188,1421391.728244151920080,499872.324272882018704,1419741.728244151687250,"MultiPolygon (((120.98267269 12.84508039, 120.98706017 12.85253842, 120.9958366 12.85253895, 121.00022502 12.84508146, 120.99583729 12.83762364, 120.98706138 12.83762311, 120.98267269 12.84508039)))"
"1",1,654,654,497967.068384556216188,1419741.728244151687250,499872.324272882018704,1418091.728244151687250,"MultiPolygon (((120.98267416 12.83016507, 120.98706138 12.83762311, 120.99583729 12.83762364, 121.00022545 12.83016614, 120.99583797 12.82270832, 120.98706258 12.82270778, 120.98267416 12.83016507)))"
"1",1,655,655,497967.068384556216188,1418091.728244151687250,499872.324272882018704,1416441.728244151687250,"MultiPolygon (((120.98267562 12.81524974, 120.98706258 12.82270778, 120.99583797 12.82270832, 121.00022588 12.81525081, 120.99583866 12.80779298, 120.98706378 12.80779244, 120.98267562 12.81524974)))"
"1",1,656,656,497967.068384556216188,1416441.728244151687250,499872.324272882018704,1414791.728244151920080,"MultiPolygon (((120.98267708 12.80033439, 120.98706378 12.80779244, 120.99583866 12.80779298, 121.00022631 12.80033546, 120.99583934 12.79287762, 120.98706499 12.79287709, 120.98267708 12.80033439)))"
"1",1,657,657,497967.068384556216188,1414791.728244151920080,499872.324272882018704,1413141.728244151687250,"MultiPolygon (((120.98267854 12.78541903, 120.98706499 12.79287709, 120.99583934 12.79287762, 121.00022674 12.78542009, 120.99584003 12.77796225, 120.98706619 12.77796171, 120.98267854 12.78541903)))"
"1",1,660,660,497967.068384556216188,1409841.728244151687250,499872.324272882018704,1408191.728244151920080,"MultiPolygon (((120.9826829 12.74067283, 120.98706858 12.74813091, 120.9958414 12.74813145, 121.00022802 12.7406739, 120.99584208 12.73321602, 120.98706978 12.73321549, 120.9826829 12.74067283)))"
"1",1,661,661,497967.068384556216188,1408191.728244151920080,499872.324272882018704,1406541.728244151687250,"MultiPolygon (((120.98268436 12.7257574, 120.98706978 12.73321549, 120.99584208 12.73321602, 121.00022845 12.72575846, 120.99584277 12.71830058, 120.98707098 12.71830005, 120.98268436 12.7257574)))"
"1",1,662,662,497967.068384556216188,1406541.728244151687250,499872.324272882018704,1404891.728244151687250,"MultiPolygon (((120.98268581 12.71084195, 120.98707098 12.71830005, 120.99584277 12.71830058, 121.00022888 12.71084301, 120.99584345 12.70338512, 120.98707217 12.70338459, 120.98268581 12.71084195)))"
"1",1,663,663,497967.068384556216188,1404891.728244151687250,499872.324272882018704,1403241.728244151687250,"MultiPolygon (((120.98268726 12.69592648, 120.98707217 12.70338459, 120.99584345 12.70338512, 121.0002293 12.69592755, 120.99584413 12.68846965, 120.98707337 12.68846912, 120.98268726 12.69592648)))"
"1",1,673,673,499396.010300800553523,1445316.728244151687250,501301.266189126356039,1443666.728244151687250,"MultiPolygon (((120.99582694 13.06135148, 121.0002186 13.06880917, 121.0090026 13.06880926, 121.01339443 13.06135167, 121.00900251 13.0538942, 121.00021903 13.05389411, 120.99582694 13.06135148)))"
"1",1,674,674,499396.010300800553523,1443666.728244151687250,501301.266189126356039,1442016.728244151687250,"MultiPolygon (((120.99582763 13.04643641, 121.00021903 13.05389411, 121.00900251 13.0538942, 121.01339406 13.0464366, 121.00900241 13.03897912, 121.00021946 13.03897903, 120.99582763 13.04643641)))"
"1",1,675,675,499396.010300800553523,1442016.728244151687250,501301.266189126356039,1440366.728244151687250,"MultiPolygon (((120.99582833 13.03152132, 121.00021946 13.03897903, 121.00900241 13.03897912, 121.0133937 13.03152151, 121.00900231 13.02406402, 121.00021989 13.02406393, 120.99582833 13.03152132)))"
"1",1,676,676,499396.010300800553523,1440366.728244151687250,501301.266189126356039,1438716.728244151687250,"MultiPolygon (((120.99582902 13.01660622, 121.00021989 13.02406393, 121.00900231 13.02406402, 121.01339334 13.01660641, 121.00900221 13.00914891, 121.00022031 13.00914882, 120.99582902 13.01660622)))"
